FIPS,selection_ratio,ci,urban_code,incidents,frequency,black,white,bwratio,year,cat,slci,selection_ratio_log10
39109,8.365762615252356,1.406825555513569,3,438,"85,807",34127.5,1424600.0,0.024,2017,S>5,8.366 ± 1.407,0.922505536989929
39111,6.825499998677119,7.317849601492614,6,22,"11,812",335.0,58725.0,0.006,2017,Low confidence,6.825 ± 7.318,0.8341344709088012
39113,2.404483402454786,0.3808390227887376,3,602,"429,068",3983176.0,14466769.5,0.275,2017,S>2,2.404 ± 0.381,0.38102178359440586
39115,7.390540259076583,6.021787176634788,6,21,"12,165",1975.0,58852.5,0.034,2017,S>1,7.391 ± 6.022,0.8686761871038378
39117,49.95326123111526,65.87795916142392,2,2,"29,050",1782.0,259668.0,0.007,2017,Low confidence,49.953 ± 65.878,1.6985638466849922
39119,6.937158560711762,5.197484121323257,5,29,"70,494",35808.5,880613.5,0.041,2017,S>1,6.937 ± 5.197,0.8411816211616596
39123,20.19388113861596,15.82583417255562,5,26,"35,066",5567.5,590563.0,0.009,2017,S>2,20.194 ± 15.826,1.305219795669604
39125,11.578080434009737,7.419806635578025,6,38,"15,521",2160.0,184098.0,0.012,2017,S>2,11.578 ± 7.42,1.0636365623257276
39127,6.068954986287298,6.311933229631545,2,43,"29,658",1430.0,324813.5,0.004,2017,Low confidence,6.069 ± 6.312,0.783113916320664
39129,3.947577369482198,1.8591573428514367,2,103,"48,434",27131.0,602517.5,0.045,2017,S>2,3.948 ± 1.859,0.5963306506017774
39131,12.88976124209003,8.646375934419867,6,40,"23,019",1452.0,136662.0,0.011,2017,S>2,12.89 ± 8.646,1.1102448729621583
39133,11.66555338038325,3.9237392601426015,3,127,"136,748",123930.0,2611030.0,0.047,2017,S>5,11.666 ± 3.924,1.066905345302636
39135,6.282689917079341,6.614294298192805,6,32,"34,253",3073.0,476476.0,0.006,2017,Low confidence,6.283 ± 6.614,0.7981456255882008
39137,29.21019954869074,8.30229721389757,6,57,"27,534",2167.5,465919.0,0.005,2017,S>5,29.21 ± 8.302,1.4655345238547288
39139,3.9180073432088167,0.5629829991770957,4,641,"99,818",155496.0,1441592.0,0.108,2017,S>2,3.918 ± 0.563,0.5930652456230054
39141,4.662703088202167,1.2649422063353857,5,214,"64,416",52452.0,720546.0,0.073,2017,S>2,4.663 ± 1.265,0.6686377613131936
39143,55.244975197240485,72.65875782403099,5,2,"48,871",15275.0,473435.0,0.032,2017,Low confidence,55.245 ± 72.659,1.7422927829299804
39145,3.178835723825659,2.452345721612627,5,58,"63,156",19734.0,674982.0,0.029,2017,Low confidence,3.179 ± 2.452,0.5022680849832033
39149,9.712190040757807,4.7125808988198825,5,73,"39,279",10542.0,460806.0,0.023,2017,S>2,9.712 ± 4.713,0.9873171717588769
39151,5.562152957112397,0.9381744959511776,3,545,"307,731",732902.0,8806774.5,0.083,2017,S>2,5.562 ± 0.938,0.745242927627115
39153,4.9546295626383925,0.5293859462329451,3,1226,"438,481",2693495.0,15284246.5,0.176,2017,S>2,4.955 ± 0.529,0.6950111896152366
39155,7.155282848505605,2.468367639326229,3,122,"168,862",424710.0,4641165.0,0.092,2017,S>2,7.155 ± 2.468,0.8546268061065907
39157,12.160239860696672,5.09623286986141,5,141,"76,128",15755.0,1735200.5,0.009,2017,S>5,12.16 ± 5.096,1.0849421414786244
39159,3.80736731556086,2.596590482609233,2,62,"44,756",10840.0,347208.0,0.031,2017,S>1,3.807 ± 2.597,0.5806247773728014
39161,5.51475656302056,3.804772647668457,5,79,"23,415",2350.0,231805.0,0.01,2017,S>1,5.515 ± 3.805,0.7415263462104267
39163,35.547425978603364,38.130700346202495,6,7,"10,978",311.5,76534.5,0.004,2017,Low confidence,35.547 ± 38.131,1.5508081585464784
39165,3.760798665213416,0.9471915887543926,2,419,"177,913",133085.5,3247261.5,0.041,2017,S>2,3.761 ± 0.947,0.5752800840399732
39167,3.88577569074204,4.097879169519823,5,31,"51,184",6295.0,505550.0,0.012,2017,Low confidence,3.886 ± 4.098,0.589477727019134
39169,12.746962546467936,3.0047409858331,5,259,"94,002",31941.0,1942101.0,0.016,2017,S>5,12.747 ± 3.005,1.105406709753148
39171,10.768736780109467,12.369385064571446,6,9,"30,532",4268.0,331584.0,0.013,2017,Low confidence,10.769 ± 12.369,1.0321647616448921
39173,8.895541365902735,1.838488350153404,3,345,"108,458",109854.0,3577735.0,0.031,2017,S>5,8.896 ± 1.838,0.9491723835688881
39175,72.22847684406028,,6,160,"18,301",630.0,164079.0,0.004,2017,Low confidence,72.228 ± nan,1.858708456543879
40001,10.608204047794938,12.458999998208176,6,7,"8,260",1017.5,89842.5,0.011,2017,Low confidence,10.608 ± 12.459,1.0256418647540533
40003,13.217202173036336,15.719250826107457,6,4,"4,684",3992.0,70960.0,0.056,2017,Low confidence,13.217 ± 15.719,1.1211395331067198
40005,10.22949907207924,,6,82,"9,246",5730.0,105228.0,0.054,2017,Low confidence,10.229 ± nan,1.0098543672841704
40007,13.645940701227731,17.382031770259225,6,3,"4,225",612.0,50094.0,0.012,2017,Low confidence,13.646 ± 17.382,1.135003479710593
40009,2.447132095526264,1.540304234938415,5,67,"16,814",7186.5,144139.5,0.05,2017,Low confidence,2.447 ± 1.54,0.38865741308278573
40011,4.598582715393157,4.921527885069191,6,11,"6,770",3360.5,84649.5,0.04,2017,Low confidence,4.599 ± 4.922,0.6626240026107371
40013,8.770281460074434,9.477478987169464,5,11,"30,810",19726.0,842968.0,0.023,2017,Low confidence,8.77 ± 9.477,0.9430135311762737
40015,3.668518768306748,2.907613741143005,6,32,"17,071",16324.0,359238.0,0.045,2017,Low confidence,3.669 ± 2.908,0.5644907452865472
40017,2.6370752202825387,1.1547911045961263,2,192,"101,284",37370.0,975470.0,0.038,2017,S>1,2.637 ± 1.155,0.4211225178433849
40019,2.247301420699212,2.4141171231391896,5,12,"33,561",66084.0,739392.0,0.089,2017,Low confidence,2.247 ± 2.414,0.35166132634308367
40021,4.053127409626578,2.467989276129859,5,77,"23,213",8557.5,339645.0,0.025,2017,S>1,4.053 ± 2.468,0.6077902559568563
40023,3.40401549881012,2.7850878883037526,6,17,"9,467",25720.0,163620.0,0.157,2017,Low confidence,3.404 ± 2.785,0.5319915288016184
40025,7.10958842000191,,6,31,"1,684",52.0,13424.0,0.004,2017,Low confidence,7.11 ± nan,0.8518444597880171
40027,3.8465390399766464,0.8709716528379143,2,400,"202,911",120870.0,1908245.0,0.063,2017,S>2,3.847 ± 0.871,0.5850701446147619
40029,2.419576762770096,2.5624967691566223,6,25,"3,541",328.5,31540.5,0.01,2017,Low confidence,2.42 ± 2.562,0.3837394049603
40031,2.089075320837959,0.9284261689049698,4,75,"85,938",323586.0,1223298.0,0.265,2017,S>1,2.089 ± 0.928,0.31995409858949564
40033,14.586560809811743,15.570623929718591,4,6,"4,202",896.0,32720.0,0.027,2017,Low confidence,14.587 ± 15.571,1.1639529068770935
40035,3.337191656045865,2.047635389288333,6,48,"8,676",4110.0,82650.0,0.05,2017,S>1,3.337 ± 2.048,0.5233811490500535
40037,4.413254406299792,1.5139113208921018,3,218,"50,143",26530.0,976330.0,0.027,2017,S>2,4.413 ± 1.514,0.6447589634924062
40039,9.550601419457042,8.342543410992418,5,16,"21,114",9174.0,244200.0,0.038,2017,S>1,9.551 ± 8.343,0.9800307207908057
40041,5.437341033293548,3.5218327621513503,6,111,"25,546",2915.5,431375.0,0.007,2017,S>1,5.437 ± 3.522,0.7353865730665806
40043,15.596071482042849,,6,14,"3,542",307.5,52830.0,0.006,2017,Low confidence,15.596 ± nan,1.193015217038237
40047,5.184209483732885,3.683512199275836,5,41,"45,259",34771.0,960927.0,0.036,2017,S>1,5.184 ± 3.684,0.7146825422049563
40049,3.258940339144026,2.4392390319616224,6,56,"19,914",7483.0,271320.0,0.028,2017,Low confidence,3.259 ± 2.439,0.5130764099841064
40051,8.823429352797762,7.938825665041684,2,19,"41,187",19323.0,722043.0,0.027,2017,Low confidence,8.823 ± 7.939,0.9456374127429992
40053,4.481025288591138,4.3615798735557165,6,17,"3,477",728.0,44473.0,0.016,2017,Low confidence,4.481 ± 4.362,0.6513773948535914
40055,5.744683990211052,7.27337010367934,6,3,"4,656",3548.0,33700.0,0.105,2017,Low confidence,5.745 ± 7.273,0.7592661435408823
40057,2.511589726456448,3.1045785899581086,6,4,"2,066",1364.0,15164.0,0.09,2017,Low confidence,2.512 ± 3.105,0.39994869792811755
40059,25.706896615047185,35.24956738432032,6,1,"2,982",69.0,17823.0,0.004,2017,Low confidence,25.707 ± 35.25,1.4100496509598421
40061,9.047040648273024,7.461881104892038,6,24,"8,104",740.0,80305.0,0.009,2017,S>1,9.047 ± 7.462,0.9565065416023187
40063,2.384733622102769,2.599767049808686,6,10,"8,448",7315.0,77165.0,0.095,2017,Low confidence,2.385 ± 2.6,0.3774398748177291
40065,3.333235523084399,2.236967966227497,5,35,"18,876",24976.0,277048.0,0.09,2017,S>1,3.333 ± 2.237,0.5228660015579509
40067,11.979532439018133,13.12314742460075,6,7,"4,571",890.5,58532.5,0.015,2017,Low confidence,11.98 ± 13.123,1.0784398678765794
40069,4.003874660203719,3.6543375693779634,6,22,"7,291",4360.5,134178.0,0.032,2017,Low confidence,4.004 ± 3.654,0.6024804735940186
40071,5.142123774948318,4.347057808577364,5,33,"31,139",15350.0,607430.0,0.025,2017,Low confidence,5.142 ± 4.347,0.7111425262411256
40073,4.224463284621161,3.6773844164482505,6,38,"11,904",2020.0,117025.0,0.017,2017,Low confidence,4.224 ± 3.677,0.6257715399522474
40075,6.192439968082358,4.750185351722431,6,20,"6,606",4494.0,87990.0,0.051,2017,S>1,6.192 ± 4.75,0.7918618050589334
40077,8.945173318232573,4.22133263264537,6,34,"6,191",1272.0,73020.0,0.017,2017,S>2,8.945 ± 4.221,0.9515887597075061
40079,2.410976259270852,2.3805070733870184,3,36,"33,899",29536.0,1055248.0,0.028,2017,Low confidence,2.411 ± 2.381,0.38219293392849957
40081,1.3230691137275896,1.3654631690456474,2,54,"25,706",10155.5,478258.5,0.021,2017,Low confidence,1.323 ± 1.365,0.12158253120679843
40083,3.442780548037223,1.379190524874519,2,98,"36,224",45844.5,425074.0,0.108,2017,S>2,3.443 ± 1.379,0.5369093405048577
40085,7.031630268309216,5.355210271053009,6,23,"7,364",1840.5,64435.5,0.029,2017,S>1,7.032 ± 5.355,0.8470560269328137
40087,14.183544888887798,4.455316856009584,2,100,"28,558",3766.0,396046.0,0.01,2017,S>5,14.184 ± 4.455,1.1517847874958713
40089,2.182673275289795,1.830614806738008,6,23,"20,877",47256.0,412038.0,0.115,2017,Low confidence,2.183 ± 1.831,0.3389887309641384
40091,5.121765383277627,4.148608608129138,6,24,"12,794",7950.0,183967.5,0.043,2017,Low confidence,5.122 ± 4.149,0.7094196805202294
40093,21.161459581676628,23.31967415202329,6,6,"5,954",539.0,64955.0,0.008,2017,Low confidence,21.161 ± 23.32,1.3255456192424853
40095,5.9663692763425855,4.873942086702373,6,29,"11,576",2706.0,124630.0,0.022,2017,S>1,5.966 ± 4.874,0.7757101296352874
40097,4.7541303797295535,4.585188308283494,6,46,"24,309",4322.5,457548.5,0.009,2017,Low confidence,4.754 ± 4.585,0.6770710878718961
40099,7.151333311416958,3.113842351174529,6,58,"9,519",2028.0,112206.0,0.018,2017,S>2,7.151 ± 3.114,0.854387020235764
40101,3.1256865111634604,1.3013586805729285,5,83,"42,352",139161.0,792594.0,0.176,2017,S>1,3.126 ± 1.301,0.4949454185651313
40103,6.0602241014416975,5.483182490567187,6,21,"8,294",1875.5,89358.5,0.021,2017,Low confidence,6.06 ± 5.483,0.7824886842685933
40105,5.216179337136985,1.4012488072161644,6,73,"6,396",2233.0,68128.5,0.033,2017,S>2,5.216 ± 1.401,0.7173525144320877
40107,4.054579679554335,4.964603172319224,6,4,"7,533",9212.5,73656.0,0.125,2017,Low confidence,4.055 ± 4.965,0.6079458394814378
40109,2.011038238844091,0.3865549694757129,1,460,"563,853",7781436.0,36199098.0,0.215,2017,S>1,2.011 ± 0.387,0.3034203285585003
40111,2.4218054244815885,1.444420935008309,3,47,"24,633",54780.0,437880.0,0.125,2017,Low confidence,2.422 ± 1.444,0.38413924761442775
40113,1.3287126886730265,0.721035824092297,3,69,"32,020",132776.0,763798.0,0.174,2017,Low confidence,1.329 ± 0.721,0.12343108236226408
40115,4.09421733807161,3.1906261260932607,5,62,"18,837",5754.0,389833.5,0.015,2017,Low confidence,4.094 ± 3.191,0.6121708930944132
40117,22.07374015599136,18.61055556825349,3,14,"11,240",1740.0,166860.0,0.01,2017,S>2,22.074 ± 18.611,1.3438759258888073
40119,4.522323582728336,0.9099789350550191,5,385,"60,552",36354.5,750821.5,0.048,2017,S>2,4.522 ± 0.91,0.6553616338973562
40121,2.3964197408988523,2.016914969383705,5,39,"29,287",32900.0,699275.0,0.047,2017,Low confidence,2.396 ± 2.017,0.37956288850476
40123,7.1240885739856425,8.65678889116799,5,5,"23,684",12792.5,389835.5,0.033,2017,Low confidence,7.124 ± 8.657,0.8527293104197955
40125,2.280208411853971,1.8993448452002464,5,49,"48,807",42745.5,1079815.5,0.04,2017,Low confidence,2.28 ± 1.899,0.35797454348361035
40127,16.33516096239156,13.30212205583956,6,14,"7,243",1870.0,142990.0,0.013,2017,S>2,16.335 ± 13.302,1.2131234182564536
40129,20.07714503216667,27.528443784937444,6,1,"2,768",245.0,27440.0,0.009,2017,Low confidence,20.077 ± 27.528,1.3027019562355096
40131,5.739640242948256,5.209742239966242,3,37,"60,487",15040.0,952752.0,0.016,2017,Low confidence,5.74 ± 5.21,0.7588846719452167
40133,4.727091318761232,4.024741941713752,6,19,"15,401",12831.0,202783.0,0.063,2017,Low confidence,4.727 ± 4.025,0.6745939921592758
40135,4.780780701894074,0.9325599018410348,3,257,"24,220",11808.0,424152.0,0.028,2017,S>2,4.781 ± 0.933,0.679498822729124
40137,4.081965372259333,3.0886438786406494,5,57,"32,726",7793.5,352192.5,0.022,2017,Low confidence,4.082 ± 3.089,0.6108693162300077
40139,3.55121852464424,2.0448654994143234,5,53,"15,532",14002.5,218977.5,0.064,2017,S>1,3.551 ± 2.045,0.5503773974852617
40141,1.4820906957712816,1.6978364993581818,6,9,"5,691",4044.0,41488.0,0.097,2017,Low confidence,1.482 ± 1.698,0.17087478088203423
40143,1.7719854808950677,0.3897051727663155,3,452,"451,467",1383412.5,9903262.5,0.14,2017,S>1,1.772 ± 0.39,0.24846015908997826
40145,3.025024467374327,1.7314242399973916,3,84,"53,998",28452.0,619524.0,0.046,2017,S>1,3.025 ± 1.731,0.48072889171664746
40147,17.385779984768714,23.85441098562911,5,1,"35,649",10134.0,310711.5,0.033,2017,Low confidence,17.386 ± 23.854,1.2401941793725892
40149,9.436862444530286,11.083886271657892,6,7,"8,536",1864.0,134720.0,0.014,2017,Low confidence,9.437 ± 11.084,0.9748276246451445
40151,11.755352300268996,4.763914206105322,6,42,"7,216",3731.0,90077.0,0.041,2017,S>5,11.755 ± 4.764,1.0702356491793834
40153,2.712488009516114,2.668460503775189,5,34,"15,956",4158.0,171358.0,0.024,2017,Low confidence,2.712 ± 2.668,0.43336782707317706
41001,26.29304629508101,32.64293929815823,6,4,"13,253",801.0,118480.5,0.007,2017,Low confidence,26.293 ± 32.643,1.4198409060949762
41003,5.069384489132895,2.660981966392457,4,162,"72,079",8338.5,640377.0,0.013,2017,S>2,5.069 ± 2.661,0.7049552316803409
41005,7.398367590558153,3.141956936150605,2,228,"321,482",72181.0,6035986.5,0.012,2017,S>2,7.398 ± 3.142,0.8691359055931887
41007,6.506219394415076,5.015097029522525,5,71,"32,020",2530.0,317675.0,0.008,2017,S>1,6.506 ± 5.015,0.8133287039162198
41009,7.679429785397781,6.629016976055808,2,59,"41,723",2670.0,414560.0,0.006,2017,S>1,7.679 ± 6.629,0.8853289739053448
41011,3.606983052266042,3.4250581152115425,5,93,"51,161",4739.0,711515.0,0.007,2017,Low confidence,3.607 ± 3.425,0.5571441017515125
41013,9.31581242637116,8.696260315439023,5,41,"19,099",352.5,95142.5,0.004,2017,Low confidence,9.316 ± 8.696,0.9692207354431422
41015,9.417369040371195,10.196708793711435,5,19,"18,995",759.5,132205.5,0.006,2017,Low confidence,9.417 ± 10.197,0.9739295895400679
41017,8.11835756758572,3.73730559302152,4,301,"153,532",8327.0,1680530.5,0.005,2017,S>2,8.118 ± 3.737,0.9094681756101803
41019,3.094293409986817,2.3829849629818054,5,256,"88,938",7064.0,1415944.0,0.005,2017,Low confidence,3.094 ± 2.383,0.49056149239390756
41023,20.90865480652974,25.37103765420819,6,5,"6,007",126.0,53937.0,0.002,2017,Low confidence,20.909 ± 25.371,1.32032609265058
41025,6.600895711579588,7.429870732040582,6,11,"5,746",409.5,39812.5,0.01,2017,Low confidence,6.601 ± 7.43,0.8196028713300891
41027,11.675609420593425,13.076137652052449,5,12,"18,511",969.5,128607.5,0.008,2017,Low confidence,11.676 ± 13.076,1.0672795582825567
41029,4.139150656681212,1.5704667820946183,4,521,"174,053",28557.0,3104406.0,0.009,2017,S>2,4.139 ± 1.57,0.6169112341259472
41031,8.06427845274918,9.171070979214935,6,10,"15,620",2652.0,184794.0,0.014,2017,Low confidence,8.064 ± 9.171,0.9065655151833699
41033,6.18958483686268,4.804523609285427,4,117,"70,726",2649.5,492436.0,0.005,2017,S>1,6.19 ± 4.805,0.7916615199237756
41035,10.413142935607256,9.400908728859154,5,34,"51,455",5454.0,612006.0,0.009,2017,S>1,10.413 ± 9.401,1.0175818297585433
41037,3.926163590331879,4.180648351247173,6,24,"6,322",247.5,31362.5,0.008,2017,Low confidence,3.926 ± 4.181,0.5939683912645662
41039,4.575493278126737,1.86001876762291,3,360,"298,384",92037.5,7367575.0,0.012,2017,S>2,4.575 ± 1.86,0.6604379216637234
41041,8.654036492854226,9.409412100147083,5,18,"39,451",3365.0,391145.0,0.009,2017,Low confidence,8.654 ± 9.409,0.9372187222252897
41043,2.933747048667912,2.3112374084235574,4,181,"99,296",10055.5,1280799.0,0.008,2017,Low confidence,2.934 ± 2.311,0.4674226657092021
41045,4.662079391587366,4.184759625460159,5,36,"23,396",3865.5,206698.5,0.019,2017,Low confidence,4.662 ± 4.185,0.6685796649449017
41047,4.392055548828329,2.672756368346419,3,132,"256,977",186346.0,11634619.0,0.016,2017,S>1,4.392 ± 2.673,0.6426678242464663
41049,9.21665505588206,10.571756679208024,5,9,"8,636",720.0,68372.0,0.011,2017,Low confidence,9.217 ± 10.572,0.9645733338140534
41051,5.553045888534307,2.413256295989514,1,90,"602,114",893596.0,12955026.0,0.069,2017,S>2,5.553 ± 2.413,0.7445312623533316
41053,6.039545892092856,4.164741345847677,3,92,"65,049",5544.0,514852.0,0.011,2017,S>1,6.04 ± 4.165,0.7810042856455787
41055,9.85579366998144,12.95537117588813,6,2,"1,427",40.0,7097.5,0.006,2017,Low confidence,9.856 ± 12.955,0.9936916030055701
41057,10.127448367686712,9.91576489788802,6,28,"21,867",1380.0,217295.0,0.006,2017,Low confidence,10.127 ± 9.916,1.0055000377172987
41059,12.787458219104844,8.250061923423539,5,51,"58,775",14069.5,1102665.0,0.013,2017,S>2,12.787 ± 8.25,1.106784227737471
41061,7.627230666461392,8.207581543061771,5,21,"21,021",1196.0,166976.0,0.007,2017,Low confidence,7.627 ± 8.208,0.8823668807346592
41065,6.579267433442213,6.360894428139606,5,37,"20,449",1570.0,202920.0,0.008,2017,Low confidence,6.579 ± 6.361,0.8181775399171237
41067,2.071177112457101,0.9063429362889412,2,326,"415,144",225860.0,8077020.0,0.028,2017,S>1,2.071 ± 0.906,0.3162172382821141
41071,1.8289280990044785,1.7453486631469055,2,107,"83,235",14609.0,1150688.0,0.013,2017,Low confidence,1.829 ± 1.745,0.2621966323110854
42001,4.970608103762171,5.450171201648395,4,16,"86,560",51248.0,2718688.0,0.019,2017,Low confidence,4.971 ± 5.45,0.6964095235327142
42003,3.874131328089679,5.315856923335991,1,1,"1,002,812",21772562.0,141685875.5,0.154,2017,Low confidence,3.874 ± 5.316,0.5881743386592788
42007,10.42632960380516,13.27726340115855,2,3,"140,530",500851.0,7790448.5,0.064,2017,Low confidence,10.426 ± 13.277,1.0181314500031597
42031,28.95642592395349,38.18829570704541,6,2,"33,363",8483.5,625413.5,0.014,2017,Low confidence,28.956 ± 38.188,1.4617449560991886
42041,5.578984386912285,1.6050246147312497,3,246,"201,398",291006.0,6556526.0,0.044,2017,S>2,5.579 ± 1.605,0.7465551460156159
42043,17.741726331780086,14.576846216912417,3,30,"215,282",4340076.0,18049252.0,0.24,2017,S>2,17.742 ± 14.577,1.2489958759178532
42055,4.302035795967552,2.44717865703178,4,75,"127,001",99570.0,2440450.0,0.041,2017,S>1,4.302 ± 2.447,0.6336740197024213
42071,4.387705839931995,3.950623277086788,3,21,"432,979",1361815.0,26781820.0,0.051,2017,Low confidence,4.388 ± 3.951,0.6422375039581416
44001,7.85305594360651,5.498323198412138,2,57,"41,275",2725.0,203652.5,0.013,2017,S>2,7.853 ± 5.498,0.8950386912907367
44003,8.528500942927694,2.8075255393338243,2,201,"136,204",26563.5,1199272.5,0.022,2017,S>5,8.529 ± 2.808,0.9308727018091094
44005,5.066339297973789,1.173560821204841,2,314,"70,099",30790.0,670205.0,0.046,2017,S>2,5.066 ± 1.174,0.7046942715783667
44007,3.797317770982597,0.5039364715082953,1,871,"498,427",2866283.0,20061382.0,0.143,2017,S>2,3.797 ± 0.504,0.5794769417301853
44009,8.230093275693754,1.9561117941398247,2,380,"107,765",25112.0,1699128.0,0.015,2017,S>5,8.23 ± 1.956,0.9154047573130641
45001,1.7894270511153534,0.9813893102905846,5,44,"20,837",64438.0,164774.5,0.391,2017,Low confidence,1.789 ± 0.981,0.252713998370715
45003,2.9906956021079285,0.3816107332794557,3,825,"138,515",703690.0,2066620.0,0.341,2017,S>2,2.991 ± 0.382,0.4757722120776965
